election_key,source_key,county,contest_key,contest_name_raw,contest_name_normalized,level,district,ballot_party,ballot_party_raw,reporting_scope,sha256,retrieved_at,source_published_at,parser_name,parser_version,is_unofficial,verification_status,source_url,precincts_reporting,precincts_total,reporting_status,row_type,reporting_county,precinct_code,precinct_name_raw,candidate_name_raw,candidate_name_normalized,external_candidate_id,votes,percentage_reported,result_row_key
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|district-attorney|rep,REP DISTRICT ATTORNEY,District Attorney,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,undervote,Laramie,,,,,,2276,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|district-attorney|rep|undervote|undervote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-sheriff|rep,REP COUNTY SHERIFF,County Sheriff,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,BRIAN KOZAK,BRIAN KOZAK,,11256,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-sheriff|rep|candidate|BRIAN KOZAK|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-sheriff|rep,REP COUNTY SHERIFF,County Sheriff,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,ERIC NORRIS,ERIC NORRIS,,7271,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-sheriff|rep|candidate|ERIC NORRIS|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-sheriff|rep,REP COUNTY SHERIFF,County Sheriff,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,write_in_aggregate,Laramie,,,,,,107,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-sheriff|rep|write_in_aggregate|write_in_aggregate|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-sheriff|rep,REP COUNTY SHERIFF,County Sheriff,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,overvote,Laramie,,,,,,0,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-sheriff|rep|overvote|overvote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-sheriff|rep,REP COUNTY SHERIFF,County Sheriff,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,undervote,Laramie,,,,,,517,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-sheriff|rep|undervote|undervote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-clerk|rep,REP COUNTY CLERK,County Clerk,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,MISTY TINNEY,MISTY TINNEY,,6309,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-clerk|rep|candidate|MISTY TINNEY|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-clerk|rep,REP COUNTY CLERK,County Clerk,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,CONNIE CZARNECKI,CONNIE CZARNECKI,,5196,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-clerk|rep|candidate|CONNIE CZARNECKI|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-clerk|rep,REP COUNTY CLERK,County Clerk,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,LAURA PATE,LAURA PATE,,5079,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-clerk|rep|candidate|LAURA PATE|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-clerk|rep,REP COUNTY CLERK,County Clerk,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,write_in_aggregate,Laramie,,,,,,122,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-clerk|rep|write_in_aggregate|write_in_aggregate|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-clerk|rep,REP COUNTY CLERK,County Clerk,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,overvote,Laramie,,,,,,3,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-clerk|rep|overvote|overvote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-clerk|rep,REP COUNTY CLERK,County Clerk,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,undervote,Laramie,,,,,,2442,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-clerk|rep|undervote|undervote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-treasurer|rep,REP COUNTY TREASURER,County Treasurer,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,TRISTA WOOD,TRISTA WOOD,,16757,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-treasurer|rep|candidate|TRISTA WOOD|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-treasurer|rep,REP COUNTY TREASURER,County Treasurer,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,write_in_aggregate,Laramie,,,,,,116,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-treasurer|rep|write_in_aggregate|write_in_aggregate|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-treasurer|rep,REP COUNTY TREASURER,County Treasurer,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,overvote,Laramie,,,,,,1,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-treasurer|rep|overvote|overvote|Laramie|COUNTY
